anime_id,Name,English name,Other name,Score,Genres,Synopsis,Type,Episodes,Aired,Premiered,Status,Producers,Licensors,Studios,Source,Duration,Rating,Rank,Popularity,Favorites,Scored By,Members,Image URL
41140,Princess Principal: Crown Handler Movie 2,Princess Principal: Crown Handler - Chapter 2,プリンセス・プリンシパル Crown Handler 第2章,7.71,"Action, Mystery","The problem with assassinations is that bullets are cheap, fanatics are fanatical, and even when an attempt fails, there's always a chance for follow-ups. So even if the attack on Prince Richard by a supposed foreign sniper fails to put his royal highness six feet under, it soon becomes clear that it's open hunting season for Royals when assassins strike again. Now Team White Pigeon's priorities must be split between locating the deadly Cavorite bombs smuggled into the country and protecting Princess Charlotte's sister Mary, the next in line... which, given that Charlotte herself is also a target and currently posing as White Pigeon's Ange, only redoubles the peril she's already found herself in! The fuses are primed, and the timers are counting down in the second shocking and explosive installment of Princess Principal: Crown Handler!

(Source: Sentai Filmworks, edited)",Movie,1.0,"Sep 23, 2021",UNKNOWN,Finished Airing,UNKNOWN,Sentai Filmworks,Actas,Original,55 min,R - 17+ (violence & profanity),1127.0,5307,31,4175.0,13799,https://cdn.myanimelist.net/images/anime/1244/116570.jpg
43523,Tsuki ga Michibiku Isekai Douchuu,Tsukimichi -Moonlit Fantasy-,月が導く異世界道中,7.71,"Action, Adventure, Comedy, Fantasy","As part of a mysterious contract agreed upon by a goddess and his parents years ago, Makoto Misumi finds himself sent to another world to meet the goddess and become the hero. However, the deity deems Makoto to be ""hideous,"" refusing to even lay eyes upon him and revokes his heroic title. Disdainfully giving him the ability to understand all languages except the human language as compensation, the goddess drives Makoto off to the farthest edges of the wasteland, far from human civilization.

Due to the disparity between Earth and this new world, Makoto's inherent physical and magical capabilities awaken, making him extremely powerful. He meets various demihumans and mythical beings who all end up being captivated with his characteristics and join Makoto in building a new community where all of them can peacefully coexist.

Nevertheless, despite this success, Makoto still yearns to meet fellow humans. In a world where the goddess herself has barred him from interacting with his kind, it is up to Makoto and his companions to fulfill his desire—and perhaps reform society along the way.",TV,12.0,"Jul 7, 2021 to Sep 22, 2021",summer 2021,Finished Airing,"Mainichi Broadcasting System, Nippon Television Network, Tokyo MX, Medicos Entertainment, Nichion, A-Sketch, DMM pictures, BS NTV, AQUA ARIS, NetEase, AlphaPolis",UNKNOWN,C2C,Light novel,23 min per ep,PG-13 - Teens 13 or older,1134.0,595,3601,192317.0,366457,https://cdn.myanimelist.net/images/anime/1950/116474.jpg
47164,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV,ダンジョンに出会いを求めるのは間違っているだろうかⅣ 新章 迷宮篇,7.71,"Action, Adventure, Fantasy","Intrepid adventurer Bell Cranel has leveled up, but he can’t rest on his dungeoneering laurels just yet. The Hestia Familia still has a long way to go before it can stand toe-to-toe with the other Familias of Orario — but before Bell can set out on his next mission, reports of a brutal murder rock the adventuring community! One of Bell’s trusted allies stands accused of the horrible crime, and it’s up to Bell and his friends to clear their name and uncover a nefarious plot brewing in the dungeon’s dark depths.

(Source: Sentai Filmworks)",TV,11.0,"Jul 23, 2022 to Oct 1, 2022",summer 2022,Finished Airing,"Genco, Movic, Warner Bros. Japan, KlockWorx, Hakuhodo DY Music & Pictures, Egg Firm, FuRyu, GREE, SB Creative",Sentai Filmworks,J.C.Staff,Light novel,23 min per ep,R - 17+ (violence & profanity),1109.0,757,2001,110068.0,294106,https://cdn.myanimelist.net/images/anime/1318/126474.jpg
50273,Tomodachi Game,Tomodachi Game,トモダチゲーム,7.71,Suspense,"High school student Yuuichi Katagiri cherishes his close circle of friends, composed of four classmates: Yutori Kokorogi, Shiho Sawaragi, Makoto Shibe, and Tenji Mikasa. However, when the funds for the upcoming school trip are stolen, the incident causes Shiho and Makoto—who had been tasked with collecting the money—to distance themselves from the rest of their class.

Soon after, Yuuichi and his friends are deceived into meeting up and knocked unconscious by unknown assailants. After waking, the group find themselves confined in a white room with controversial figure Manabu-kun, who reveals that one of the five has gathered them together to clear their personal debt of twenty million yen. To pay off the amount, they must participate in a variety of psychological games that will test the true nature of their friendship and humanity.

Distressed and isolated from the outside world, Yuuichi and his friends need to cooperate to complete the games. But as their concealed feelings and problematic pasts begin to surface, their seemingly unbreakable bond may soon shatter into irreparable pieces.",TV,12.0,"Apr 6, 2022 to Jun 22, 2022",spring 2022,Finished Airing,"Kodansha, Studio Mausu, Nippon Television Network, King Records",Crunchyroll,Okuruto Noboru,Manga,22 min per ep,R - 17+ (violence & profanity),1133.0,657,3478,165254.0,332669,https://cdn.myanimelist.net/images/anime/1247/121345.jpg
51678,Oniichan wa Oshimai!,Onimai: I'm Now Your Sister!,お兄ちゃんはおしまい！,7.71,Comedy,"Self-professed ""home security guard"" Mahiro Oyama has not left his home in years, secluding himself in his room playing erotic visual novels. This depraved lifestyle causes his prodigious sister, Mihari, to worry about his well-being. In hopes of solving this problem, she devises a plan to rehabilitate him back to normalcy.

The first part of Mihari's plan is to concoct a medicine that changes her brother's biological constitution into a bona fide female, much to Mahiro's vehement dismay. Stuck in this predicament, Mahiro has no choice but to live out his life as a cute girl until the effect wears off—if it ever does.",TV,12.0,"Jan 5, 2023 to Mar 23, 2023",winter 2023,Finished Airing,"Pony Canyon, Movic, AT-X, TOHO animation, Tokyo MX, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Ichijinsha, Bit grooove promotion, Pia",UNKNOWN,Studio Bind,Manga,23 min per ep,PG-13 - Teens 13 or older,1126.0,1733,1527,51378.0,116918,https://cdn.myanimelist.net/images/anime/1058/131632.jpg
1211,Macross Plus Movie Edition,UNKNOWN,マクロスプラス　ＭＯＶＩＥ　ＥＤＩＴＩＯＮ,7.7,"Action, Adventure, Romance, Sci-Fi","A.D. 2040—Thirty years have passed since the battle between the Earth and Zentraedi forces changed the lives of both races. On planet Eden, a top-secret project known as ""Supernova"" is being held to determine U.N. Spacy's next-generation variable fighter. Competing to win the funding are Shinsei Industries' YF-19 and General Galaxy's YF-21. Piloting the YF-21 is Guld Goa Bowman, a half-human, half-Zentraedi. Shinsei receives its new test pilot in the form of the unruly fighter pilot Isamu Dyson, who was once a friend of Guld. Meanwhile, as Isamu and Guld furiously battle to see which of their fighters is superior, a Virturoid Idol named Sharon Apple is to perform her debut concert on Eden. In charge of Sharon is producer Myung Fang Lone, another former friend of Isamu and Guld. When the three meet each other, old disputes spark from a troubled past. Little do they know that their past incidents—along with the Supernova Project and Sharon Apple—will somehow bring them together.

(Source: ANN)",Movie,1.0,"Oct 7, 1995",UNKNOWN,Finished Airing,Studio Nue,Manga Entertainment,Triangle Staff,Original,1 hr 55 min,R+ - Mild Nudity,1154.0,4939,90,7987.0,16590,https://cdn.myanimelist.net/images/anime/1651/103111.jpg
1375,Watashi no Ashinaga Ojisan,My Daddy Long Legs,私のあしながおじさん,7.7,"Comedy, Romance, Slice of Life","Daddy Long Legs is based on the novel of the same name by Jean Webster. It chronicles the adventures of Judy Abbott, an orphan in New York. During a meeting for the superintendent, with other important and rich people in attendance, a scholarship is offered to Judy by a mysterious benefactor. Catching only a glimpse of his tall shadow as he leaves, Judy calls him ""Daddy Long Legs"" and writes him letters every month as per his request. While studying at the Lincoln Memorial school, she makes many friends and learns about a world she never knew about before. 

(Source: ANN)",TV,40.0,"Jan 4, 1990 to Dec 23, 1990",winter 1990,Finished Airing,UNKNOWN,UNKNOWN,Nippon Animation,Novel,23 min per ep,G - All Ages,1139.0,5014,154,6275.0,16005,https://cdn.myanimelist.net/images/anime/1969/98819.jpg
2582,Soukou Kihei Votoms,Armored Trooper Votoms,装甲騎兵ボトムズ,7.7,"Action, Drama, Sci-Fi","A century of bloodshed between warring star systems has plunged nearly 200 worlds into the flames of war. Now, an uneasy truce has settled across the Astragius Galaxy...

Chirico Cuvie, a special forces powered-armor pilot is suddenly transferred into a unit engaged in a secret and highly illegal mission to steal military secrets—from their own military! Now he's on the run...from his own army!

Unsure of his loyalties and to cover their own tracks, Chirico is left behind to die in space. Surviving by luck, the renegade is now hunted by both the conspirators and military intelligence.

He is driven by the haunting image of a mysterious and beautiful woman—the objective of their mission, and his sole clue to unraveling their treacherous scheme. But the conspirators will do anything to preserve their mysterious agenda...

(Source: AnimeNfo)",TV,52.0,"Apr 1, 1983 to Mar 23, 1984",spring 1983,Finished Airing,TV Tokyo,"Central Park Media, Maiden Japan",Sunrise,Original,25 min per ep,R+ - Mild Nudity,1160.0,4250,365,5851.0,23632,https://cdn.myanimelist.net/images/anime/1295/91064.jpg
5835,Hanasakeru Seishounen,Hanasakeru Seishonen,花咲ける青少年,7.7,"Drama, Romance","Kajika Louisa Kugami Burnsworth is the only daughter of Harry Burnsworth, an influential and respected industrialist who has the power to move the world. There was a threat on Kajika’s life when she was just two years old, and her mother died protecting her. After this tragic incident, Harry sent his only child to an isolated island, Giviolle, where she was raised by the island’s native, Maria. Kajika’s companions during her time there include a white leopard named Mustafa and a boy named Li Ren Fang, who visited her two or three times a year.

Kajika, now fourteen, returns to her father's side, only to be told to begin a game to find her future husband. Harry makes sure that Kajika willingly participates in this game by telling her that she needs to face the harshness of her fate along with the man she chooses to be her husband. She needs to decide among the three candidates that Harry has personally chosen, but it won’t be easy. Kajika must figure out who they are and where they are without any information to go on except that they all possess an irresistible brilliance and charm. All the while, the men aren't even aware that they are the chosen ones. Kajika must also choose wisely, as her partner has to willingly accept her to be his bride.

Hansakeru Seishounen revolves around endearing love, intense passion, noble friendship, undying loyalty, family relations, and political intrigue. The heaviness of Kajika’s fate is real, the threat on Kajika’s life is inevitable, and the husband game is more than just a mere game. Harry needs to find a suitable partner to protect his daughter before someone discovers Kajika’s deep secret—a secret even she is unaware of.",TV,39.0,"Apr 5, 2009 to Feb 14, 2010",spring 2009,Finished Airing,"NHK, Sogo Vision",Discotek Media,Pierrot,Manga,24 min per ep,PG-13 - Teens 13 or older,1148.0,2472,585,25826.0,67448,https://cdn.myanimelist.net/images/anime/1094/116584.jpg
8426,Hourou Musuko,Wandering Son,放浪息子,7.7,"Drama, Romance","Effeminate fifth grader Shuuichi Nitori is considered by most to be one of the prettiest girls in school, but much to her dismay, she is actually biologically male. Fortunately, Shuuichi has a childhood friend who has similar feelings of discomfort related to gender identity: the lanky tomboy Yoshino Takatsuki, who, though biologically female, does not identify as a girl. These two friends share a similar secret and find solace in one another; however, their lives become even more complicated when they must tread the unfamiliar waters of a new school, attempt to make new friends, and struggle to maintain old ones. Faced with nearly insurmountable odds, they must learn to deal with the harsh realities of growing up, being transgender, relationships, and acceptance.

Lauded as a decidedly serious take on gender identity and LGBT struggles, Takako Shimura's Hourou Musuko is about Shuuichi and Yoshino's attempts to discover their true selves as they enter puberty, make friends, fall in love, and face some very real and difficult choices.",TV,11.0,"Jan 14, 2011 to Apr 1, 2011",winter 2011,Finished Airing,"Aniplex, AIC, Dentsu, Fuji TV, Magic Capsule, Enterbrain, Fujipacific Music",UNKNOWN,AIC Classic,Manga,23 min per ep,PG-13 - Teens 13 or older,1150.0,1637,1039,41035.0,126442,https://cdn.myanimelist.net/images/anime/13/53945.jpg
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,Berserk: The Golden Age Arc I - The Egg of the King,ベルセルク 黄金時代篇Ⅰ 覇王の卵,7.7,"Action, Adventure, Drama, Fantasy, Horror","In the Kingdom of Midland, a mercenary named Guts wanders the land, preferring a life of conflict over a life of peace. Despite the odds never being in his favor, he is an unstoppable force that overcomes every opponent, wielding a massive sword larger than himself.

One day, Griffith, the mysterious leader of the mercenary group Band of the Hawk, witnesses the warrior's battle prowess and invites the wandering swordsman to join his squadron. Rejecting the offer, Guts challenges Griffith to a duel—and, much to the former's surprise, is subsequently defeated and forced to join.

Now, Guts must fight alongside Griffith and his crew to help Midland defeat the Empire of Chuder. However, Griffith seems to harbor ulterior motives, desiring something much larger than just settling the war...",Movie,1.0,"Feb 4, 2012",UNKNOWN,Finished Airing,"Yahoo! Japan, Good Smile Company, Beyond C., Rialto Entertainment","VIZ Media, NYAV Post",Studio 4°C,Manga,1 hr 16 min,R+ - Mild Nudity,1144.0,1030,955,141849.0,218536,https://cdn.myanimelist.net/images/anime/12/62179.jpg
13119,Hakuouki Movie 2: Shikon Soukyuu,Hakuoki ~Demon of the Fleeting Blossom~ Warrior Spirit of the Blue Sky,劇場版 薄桜鬼 第二章 士魂蒼穹,7.7,"Action, Drama, Supernatural",Second part of two Hakuouki movies.,Movie,1.0,"Mar 8, 2014",UNKNOWN,Finished Airing,UNKNOWN,Sentai Filmworks,Studio Deen,Visual novel,1 hr 27 min,PG-13 - Teens 13 or older,1147.0,4415,66,6954.0,21594,https://cdn.myanimelist.net/images/anime/12/71796.jpg
32370,D.Gray-man Hallow,D.Gray-man HALLOW,ディー・グレイマン ハロー,7.7,"Action, Adventure, Fantasy","Despite the recent Akuma attack, the members of the Black Order are in high spirits as they set about moving to a new base. Immediately upon his arrival, however, Allen Walker is suddenly called by the Central Agency and has his arm forcefully sealed by the Order. He is then led to a surprising meeting with his master, General Cross Marian, who reveals staggering secrets surrounding the enigmatic 14th Noah.

A phantom thief incident, the arrival of a mysterious group of Exorcists, the death of an important comrade, and an all-out battle against the Noah Family—just what does this mean for Allen, Yuu Kanda, and the rest of the Order? This is but the beginning of a series of strange, seemingly unconnected events that lead to something far greater.",TV,13.0,"Jul 5, 2016 to Sep 27, 2016",summer 2016,Finished Airing,"TV Tokyo, Aniplex, Dentsu, Shueisha",Funimation,TMS Entertainment,Manga,24 min per ep,R - 17+ (violence & profanity),1145.0,1192,1046,78487.0,185000,https://cdn.myanimelist.net/images/anime/12/80766.jpg
33899,IDOLiSH7,IDOLiSH7,アイドリッシュセブン,7.7,Drama,"On her first day of work at her father's small production agency, Tsumugi Takanashi was not expecting to be made the manager of the agency's new male idol group. Though shocked that her father is trusting her with such a major project so soon, Tsumugi vows to do everything she can to support the seven young boys. After seeing how well the boys work as a team, Tsumugi meets with her father and learns that her first job as manager will be to cut four boys from the group. This is because her father believes seven idols are too much to manage, and the current top group, TRIGGER, only has three members.

After holding an impromptu audition, Tsumugi returns to her father and boldly declares that she refuses to cut anyone from the group, as each member has a unique allure which collectively enhances the group's appeal. She returns to the boys and they are thrilled that none of them will get to miss out on their dreams. Together they become IDOLiSH7, and prepare to take on the fiercely competitive world of idols.",TV,17.0,"Jan 7, 2018 to May 19, 2018",winter 2018,Finished Airing,"Bandai Visual, Lantis, Bandai Namco Games",UNKNOWN,TROYCA,Game,24 min per ep,PG-13 - Teens 13 or older,1150.0,2497,1303,21983.0,66307,https://cdn.myanimelist.net/images/anime/1390/90828.jpg
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,Yuki Yuna is a Hero: The Washio Sumi Chapter,結城友奈は勇者である -鷲尾須美の章-,7.7,"Drama, Fantasy","Three girls have been chosen by the great Shinju-sama to be heroes and fight against the destructive beings known as Vertexes—enemies that threaten the harmony and safety of the world.

Unsure of when they would be called to duty, Sumi Washio, Sonoko Nogi, and Gin Minowa spent their time idly. However, with the sudden appearance of a Vertex, they realize they have no idea how to fight together as magical girls when they are nearly bested. They manage to defeat their enemy by sheer determination, but in the aftermath of the battle, the three decide to fix their teamwork issues and improve their combat capabilities.

But as more enemies appear—and requiring even more power to defeat their nemeses—the girls may find themselves irreversibly changed by the use of their magic. What price will they have to pay to ensure victory, and is it one worth paying if humanity will be saved?",TV,6.0,"Oct 7, 2017 to Nov 11, 2017",fall 2017,Finished Airing,"Dentsu, Mainichi Broadcasting System, Pony Canyon, Movic, KlockWorx, Kadokawa","Sentai Filmworks, Ponycan USA",Studio Gokumi,Light novel,24 min per ep,PG-13 - Teens 13 or older,1139.0,3147,194,15726.0,43158,https://cdn.myanimelist.net/images/anime/7/83012.jpg
35860,Karakai Jouzu no Takagi-san,Teasing Master Takagi-san,からかい上手の高木さん,7.7,Comedy,"Having a friend that knows you inside out should be a good thing, but in Nishikata's case, the opposite is true.

His classmate Takagi loves to tease him on a daily basis, and she uses her extensive knowledge of his behavior to predict exactly how he will react to her teasing, making it nearly impossible for Nishikata to ever make a successful comeback. Despite this, Nishikata vows to someday give Takagi a taste of her own medicine by making her blush out of embarrassment from his teasing.",TV,12.0,"Jan 8, 2018 to Mar 26, 2018",winter 2018,Finished Airing,"TMS Entertainment, Asatsu DK, Asmik Ace, TOHO animation, JR East Marketing & Communications",Funimation,Shin-Ei Animation,Manga,23 min per ep,PG-13 - Teens 13 or older,1151.0,355,5092,282608.0,566187,https://cdn.myanimelist.net/images/anime/1591/95091.jpg
39619,BanG Dream! Film Live,UNKNOWN,BanG Dream! FILM LIVE,7.7,UNKNOWN,No description available for this anime.,Movie,1.0,"Sep 13, 2019",UNKNOWN,Finished Airing,"Ultra Super Pictures, Bushiroad, Tokyo MX, Good Smile Company, HoriPro International",Sentai Filmworks,SANZIGEN,Original,1 hr 12 min,PG-13 - Teens 13 or older,1142.0,5698,38,4474.0,11551,https://cdn.myanimelist.net/images/anime/1163/117736.jpg
41780,BanG Dream! Movie: Episode of Roselia - I: Yakusoku,UNKNOWN,劇場版 BanG Dream! Episode of Roselia I:約束,7.7,UNKNOWN,"To reach the stage of ""FES."", Yukina Minato decides to form a band. Each holding their own convictions, the members of the band come together. The five girls now begin their journey to the top as Roselia... This is the story of their ""promise"" made to each other, from the start of the band to their challenge towards FUTURE WORLD FES!

(Source: Official Site)",Movie,1.0,"Apr 23, 2021",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,SANZIGEN,Original,1 hr 17 min,PG-13 - Teens 13 or older,1143.0,6329,58,3182.0,8975,https://cdn.myanimelist.net/images/anime/1867/119189.jpg
48553,Akebi-chan no Sailor-fuku,Akebi's Sailor Uniform,明日ちゃんのセーラー服,7.7,Slice of Life,"Ever since she was young, Komichi Akebi has always adored sailor uniforms, even going so far as to ask her mother to sew one if she succeeds in getting into her mother's alma mater, Roubai Academy. And thus, when she gets accepted into the prestigious school, Komichi is ecstatic. However, much to her surprise, the middle school no longer uses sailor uniforms as its dress code—making Komichi stand out from her schoolmates. Despite this, Komichi is granted permission to continue wearing the traditional attire. 

With renewed confidence, Komichi meets fascinating classmates as they experience school life together. Under the colorful shower of blossoming prospects, an exciting tomorrow awaits them!",TV,12.0,"Jan 9, 2022 to Mar 27, 2022",winter 2022,Finished Airing,"Aniplex, Shueisha, BS Asahi",UNKNOWN,CloverWorks,Web manga,23 min per ep,PG-13 - Teens 13 or older,1141.0,1304,1097,62442.0,168656,https://cdn.myanimelist.net/images/anime/1820/120520.jpg
48916,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season,Love Live! Nijigasaki High School Idol Club Season 2,ラブライブ! 虹ヶ咲学園スクールアイドル同好会,7.7,Slice of Life,"The Nijigasaki High School Idol Club continues to gain popularity as its reputation grows, even catching the attention of aspiring school idol Zhong Lanzhu. However, when Lanzhu visits the club and interacts with its members, she realizes that their ideals differ from her own. This sparks the beginning of a rivalry between Lanzhu and the club members, as she challenges them to see who can captivate a larger audience at the upcoming School Idol Festival. 

Thus, the school idol club starts a new chapter in its quest to achieve idol stardom. Being more united than ever before, the girls continue to practice for the festival—wanting to show Lanzhu what it truly means to be a school idol.",TV,13.0,"Apr 2, 2022 to Jun 25, 2022",spring 2022,Finished Airing,"Lantis, Bushiroad, Sunrise Music, Kadokawa, Bandai Namco Filmworks, Bandai Namco Music Live",UNKNOWN,Sunrise,Other,24 min per ep,PG-13 - Teens 13 or older,1153.0,3526,428,13305.0,35103,https://cdn.myanimelist.net/images/anime/1586/121947.jpg
50608,Tokyo Revengers: Seiya Kessen-hen,Tokyo Revengers: Christmas Showdown,東京リベンジャーズ 聖夜決戦編,7.7,"Action, Drama, Supernatural","In spite of his best time-leaping efforts, Takemichi Hanagaki continuously fails to prevent the present-day death of Hinata Tachibana, his adolescent love. The adult Takemichi grapples with grief and the ramifications of the Tokyo Manji gang's criminal empire—an unintended product of his timeline meddling. Though the gang once operated under the idealistic Manjirou ""Mikey"" Sano, it has now been taken over by the malicious Tetta Kisaki and, as a result, has abandoned its original optimistic intent.

Despite feeling hopeless, Takemichi travels to the past once again to investigate Black Dragon, a rival motorcycle gang whose actions ultimately lead to Hinata's demise. There, he meets the young Hakkai Shiba, a fellow gang member whose older brother, Taiju, tyrannically rules Black Dragon. When Taiju brutally beats Takemichi in a one-sided street brawl, Hakkai attempts to withdraw from Tokyo Manji in apology—an act that Takemichi must prevent to spare Hakkai a grim future.

Through a shared tragedy, Takemichi bonds with Chifuyu Matsuno, establishing a close comradery both boys desperately need. With Chifuyu on his side, Takemichi works to unravel the fates of Black Dragon's members, fighting to create a happy future for his loved ones.",TV,13.0,"Jan 8, 2023 to Apr 2, 2023",winter 2023,Finished Airing,"Mainichi Broadcasting System, Pony Canyon, Kodansha, AT-X, Ultra Super Pictures, Studio Mausu, Sammy",UNKNOWN,LIDENFILMS,Manga,23 min per ep,R - 17+ (violence & profanity),1137.0,780,2253,99158.0,287183,https://cdn.myanimelist.net/images/anime/1773/132313.jpg
53446,Tondemo Skill de Isekai Hourou Meshi,Campfire Cooking in Another World with My Absurd Skill,とんでもスキルで異世界放浪メシ,7.7,"Adventure, Comedy, Fantasy, Gourmet","Salaryman Tsuyoshi Mukouda is accidentally summoned as a hero to the Kingdom of Reijseger in another world to help defend against their enemies. Wary of the royal family's true intentions, Mukouda is able to talk his way out of the situation due to his non-combat skill, ""Online Supermarket,"" which is deemed useless.

However, this power proves to be anything but useless. With this ability, Mukouda is able to cheaply purchase food products and utensils from Japan—most of which are considered luxuries in this world. As Mukouda cooks up a storm using his ability, he catches the eye of the fearsome mythical wolf Fenrir. The legendary beast swiftly negotiates a contract to become Mukouda's familiar, unable to resist the delicious dishes. With Fenrir by his side, Mukouda travels the world, earning his keep as an adventurer and merchant all the while enjoying delectable meals.",TV,12.0,"Jan 11, 2023 to Mar 29, 2023",winter 2023,Finished Airing,"Bushiroad, dugout",UNKNOWN,MAPPA,Light novel,23 min per ep,PG-13 - Teens 13 or older,1138.0,1326,1244,81948.0,164734,https://cdn.myanimelist.net/images/anime/1661/131889.jpg
90,Shin Kidou Senki Gundam Wing,Mobile Suit Gundam Wing,新機動戦記ガンダムW,7.69,"Action, Drama, Sci-Fi","The United Earth Sphere Alliance is a powerful military organization that has ruled over Earth and space colonies with an iron fist for several decades. When the colonies proclaimed their opposition to this, their leader was assassinated. Now, in the year After Colony 195, bitter colonial rebels have launched ""Operation Meteor,"" sending five powerful mobile suits to Earth for vengeance. Built out of virtually indestructible material called Gundanium Alloy, these ""Gundams"" begin an assault against the Alliance and its sub organization OZ.

One Gundam, whose pilot has taken the name of the slain colony leader Heero Yuy, is forced to make a crash landing into the ocean after an atmospheric battle against OZ's ace pilot Zechs Marquise. Upon coming ashore, he is found by Relena Peacecraft, daughter of a peace-seeking politician, who witnesses Heero's descent to Earth. Although neither of them realize it yet, this encounter will have a profound impact on both their lives, as well as those on Earth and in space colonies.",TV,49.0,"Apr 7, 1995 to Mar 29, 1996",spring 1995,Finished Airing,TV Asahi,Bandai Entertainment,Sunrise,Original,24 min per ep,PG-13 - Teens 13 or older,1168.0,1391,2334,87593.0,155744,https://cdn.myanimelist.net/images/anime/1884/114414.jpg
120,Fruits Basket,Fruits Basket,フルーツバスケット,7.69,"Drama, Romance, Supernatural","After the accident in which she lost her mother, 16-year-old Tooru moves in with her grandfather, but due to his home being renovated, is unable to continue living with him. Claiming she will find someone to stay with but also fearing the criticism of her family and not wanting to burden any of her friends, Tooru resorts to secretly living on her own in a tent in the woods.

One night on her way back from work, she finds her tent buried underneath a landslide. Yuki Souma, the ""prince"" of her school, and his cousin Shigure Souma, a famous author, stumble across Tooru's situation and invite her to stay with them until her grandfather's home renovations are complete.

Upon arriving at the Souma house, Tooru discovers their secret: if a Souma is hugged by someone of the opposite gender, they temporarily transform into one of the animals of the zodiac! However, this strange phenomenon is no laughing matter; rather, it is a terrible curse that holds a dark history. As she continues her journey, meeting more members of the zodiac family, will Tooru's kindhearted yet resilient nature be enough to prepare her for what lies behind the Souma household's doors?",TV,26.0,"Jul 5, 2001 to Dec 27, 2001",summer 2001,Finished Airing,"TV Tokyo, Nihon Ad Systems, King Records",Funimation,Studio Deen,Manga,24 min per ep,PG-13 - Teens 13 or older,1174.0,389,9255,276380.0,524623,https://cdn.myanimelist.net/images/anime/4/75204.jpg
516,Keroro Gunsou,Sgt. Frog,ケロロ軍曹,7.69,"Comedy, Sci-Fi","It is the year 2004 AD, and pandemonium breaks as a mysterious frog-like alien race fills the sky with UFOs—or so 12-year-old Fuyuki Hinata dreams. Coincidentally, Sergeant Keroro, leader of a preliminary squad for the Keronian invasion of Pekopon—the alien name for Earth—begins his mission by invading Fuyuki's home. After subduing the boy and his sister, Keroro plans to reunite with his comrades and return to the mothership to repair his invaluable invasion device, the Kero Ball. Unfortunately, he receives word that headquarters has abandoned his unit's retrieval due to an unprecedented issue that forced the rest of the Keronians to flee. 

Consequently, Keroro is forced to stay at the Hinata residence together with the friendly, starry-eyed Fuyuki; his athletic, short-tempered sister Natsumi; and their hardworking, attractive mother Aki. Now stuck until further notice, Keroro and his platoon spend each day plotting world domination, but are thwarted each and every time by various unexpected factors. Nevertheless, as they live alongside humans, they learn to treat them as friends and allies, forming comedic yet meaningful connections that make their lives on Earth worthwhile.",TV,358.0,"Apr 3, 2004 to Apr 4, 2011",spring 2004,Finished Airing,"TV Tokyo, Nihon Ad Systems, Rakuonsha","ADV Films, Funimation, Discotek Media",Sunrise,Manga,23 min per ep,PG-13 - Teens 13 or older,1161.0,2331,1151,33567.0,74389,https://cdn.myanimelist.net/images/anime/1121/117792.jpg
997,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,Sailor Moon S Movie: Hearts in Ice,美少女戦士セーラームーンS かぐや姫の恋人,7.69,"Adventure, Comedy, Drama, Fantasy, Romance","An unusual snow storm hits Tokyo and the Sailor Senshi discover that an evil snow queen Kaguya, wants to freeze the entire earth. It's up to the Inner Sailor Senshi along with the Outers, to defeat the Queen. Meanwhile, Luna falls in love with a human astronomer named Kakeru whose girlfriend is an astronaut about to take a space shuttle mission. Kakeru becomes ill and Luna wishes she could be a human to help him.",Movie,1.0,"Dec 4, 1994",UNKNOWN,Finished Airing,Kodansha,"VIZ Media, Geneon Entertainment USA",Toei Animation,Manga,1 hr,PG-13 - Teens 13 or older,1173.0,2830,112,28040.0,52670,https://cdn.myanimelist.net/images/anime/1601/98566.jpg
1000,Uchuu Kaizoku Captain Herlock,Space Pirate Captain Harlock,宇宙海賊・キャプテンハーロック,7.69,"Action, Adventure, Drama, Sci-Fi","It is 2977 AD and mankind has become stagnant. Robots do all the work, the masses are kept tranquil by subliminal messages, and government officials are lazy, caring only about recreational activities like golf and horse racing. Captain Herlock has defied this insipid mentality, leading a group of like-minded rebels to a more adventurous life aboard the spaceship Arcadia.
 
A mysterious force known as the Mazone has invaded the Earth, taking the form of mysterious cloaked women that kill anyone who suspect their nefarious doings, such as Tadashi Daiba who is now on their hit-list. After his scientist father is ignored by the government and killed by the Mazone, he joins Captain Herlock and his ragtag group of pirates to assist them as they try to save humanity from the impending alien threat.",TV,42.0,"Mar 14, 1978 to Feb 13, 1979",spring 1978,Finished Airing,"TV Asahi, Harmony Gold",Discotek Media,Toei Animation,Manga,25 min per ep,PG-13 - Teens 13 or older,1169.0,3487,316,10280.0,35954,https://cdn.myanimelist.net/images/anime/1362/90305.jpg
